cluster,size,date,title,issue,seq,text
77309808256,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"bio
languishiu outside the offices uv assessor and
collector are actooatid by the same high and
holy impulses. Ef to Jo this requires the
okkepyin uv Republikin ground, the war cry
uv us three iz ""okkepy."" Kentucky iz shoor
to go Dimocratic anyhow, and if we kin by so
simple a process ez nassin resolooshens iudoose
enuff dissatisfied Uepublikins in the close
Northern States to vote with us to elect a Dimocratic
President who will give us these boons,
we three are for passin these resolooshens no
matter what they are. This bein my uuderstandin
uv \ allandygum's movement, I actid
onto it to wunst.
1 fi-ot the leedin D mncriav uv fKo I V.rrw?ru

together one nite at Bascom's. That 1 mite
get em all at ooe time, I waited till the regler
evenin for the raid on the niggers and Northern
settlers up toards Garrettstown, knowin that
on their return they'd all stop at Bascom's for
a drink, and that ef they'd bin successful in
their hangin and burnin they'd be in good
humor and ready to adopt anything I shood
suggest. It vruz a very short but a very satisfactry
oonsultashen. There wuz some objiekshuns
on the part uv a few to wat tbey called
an abandonment uv Dimoeratic idees, but Bas
com settled their hash in very short metre.
He remarkt that it wuz necessary that the
offises be in the hands uv his friends for obvius
reasons. He wantid pay and he knowed uv
no uthor way to git it. He beleeved in the
fullest freedom uv thought and ackshen, and
that every one shood express hisself untrarameled,
but he coodent abide a idiot. If there
wuz any one in that assemblage so stoopid ez
to differ with him on that question, let him
make hisself known. No sick man shood ever
git a drop at his bar, never; sich a one wuz
not deservin uv even the commonest nesesaries
uv life. Several who had riz to their feet to

object dropt ez though they hed bio shot.
It wuz determined to bold a public meetin
the next nite at the church to make a public
endorsement uv Yallandygum's idees.
Ez the prinsipal objict uv the meetin wuz to
convins the Republikios uv the doubtful States
that the Diinocrisy uv the South really accepted
the situashun, and meat, in ded ernest, to recognise
the great priosiple uv equality, I arranged
to hev all the niggers u v the Corners present,
and saved for thcra the best seats in the house.
Joe Biglor and Pollock cum uv course, wich I
ooodont help.
I opened the exercises by making a short
speech ez I took the chair. I rejoist thet the
time hed finally arriv when the lion and the
lamb hed laid down together, and a small child
wuz leading uv em. 1 knowed thet our colored
fellow-citizens hed been dispitefully yooaed,
and thet doo respeck hed not been alluz paid
to our fellow-citizens uv the North, but that
time hed now passed, and I hoped forever. The
Dimucrisy uv the North, Vrallandygum, hed
spoke they hed accepted the situashun, halleloogy,
and from this time henceforth and forever
there wuz to be notbin but peece. i then
offered the follerm resoloosheu :
""Resolved, That the Diinocrisy uv the Yoouited
States recognize the legality uv all the
amendments made to the Constituoshen dooring
and since the late onpleaBantnis, and that they
recognise aud most heartily acquiesce in all the
results uv the war ; that they not ouly withdraw
all their opposisben to yooniversal suffrage,
but pledge theirselves to see that our
Afrikin fellow-citizens hev not only this but
all other rites heretofore enjoyed excloosively"
77309808259,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Afrikin
descent. Let em step forrerd on this platform
P lmj?i> :i?i? u -

?ici i/ccaiu a g^raui, liiun i cuuiuftuher, i>iis
com, Issaker Guvitt, and eighteen other white
citizens step forrerd also. Let them clasp
each other by the hand while 1 wave over em
the flag uv our common kontry.""
It wuz done. The twenty-two uiggers stepped
forrerd, the whites designated advanced,
the two lines grasped each other by the hand,
and I wuz about to wave, when Joe Bigler rize.
Ho begged me to wait a minnit till he hed made
hia remark. The site afore him moved him almost
to tears. Ef he had ever harbored a suspishen
that there wuzu't anything generous in
the Kentucky breast he took it all back. The
acshun uv to-night wuz not only just but it wuz
generons.
""Generous!"" sed I, ""why generous?""
""Becoz,"" said he, ""the niggers wood be in a
devlish bad way ef yoo hedn't decided on given
them their rites uv yoor own akkord, for there
ain't no power now that kin compel yoo to do
it I jist got a Northern paper?alas! the Kepublikin
party is split into fragments?remarkably
small fragments. Grant assaulted Sumner
in the Capitol, Logan hez been stoned by
the Kepublikins uv Philadelfy on hiz way
home, the central committees uv Ohio, Injeany,
and Illinoy hev divided, and each fracshen haz
called a convenshen, and the Noo York
Triboon throws up the sponge and sez that
notbin under the hevin Wo prevent the success
uv the Democratic candidate for the Presidency,
no matter who he may be or wat platform be is
put onto. In view uv the dissoloosben uv the
Republikin party, and the fact that the niggers
ain't now got no perteckters, its really generous
that yoo ""
"" The Kepublikin party is gone to pieces!
hez it?"" gasped my twenty-two white friends
in korions.
"" It hez 1"" responded Bigler.
"" Then,"" said Deo kin Pogr&amp;ui, his eyes flashin
with unwonted fire, "" what we've dene and
and don't count! Take that, you black cuss ?""
And with a strength and activity wich I
hedn't lookt for in one so agid, the Deck in
fecht the darkey whose hand he bed bin graspin,
a most powerful blow atweea the eyes which
histed him clean off the plutform, the others
followered soot, and in their zeal sprang off the

platform after em, aad wax a executia war
dances uv the most frantic descripshen onto
their proatrate bodies. It wuz with difficulty
that Pollock and Bigler restrained em from
takin uv em out and hanging uv em.
Ez a matter uv course the reaalooshen wuz
reminded, and others adopted affirmin our ad'
bereoce to the constitoosbatf ez it yoost to bo,
the illegality uv the amendments, and the
natural soopremacy uv the white man over the
1 d?4 nigger, after wich we adjourned to Basoom's,
ex is our custom, and there organized
frfih raids onto our nateral enemies
The next morning 1 notised a pecoolyer look
' oa Bigler's face and likewise on Pollock's,
frinned at me ez I passed, with a broadnis
wich I oauldn't account for. Lubbock, the
1 postmaster, bust into a roar ez 1 walked
4nto bis offis, and I angrily demanded the rea­
son for has hilarity.
*' LhSl mistake ob Biglers,'* returned be,
laughHbg loader than before.
"" What mistake?"" 1 asked, turning pale, fo:
a suspishen was creepin over me.
44 Whv, he didn't get no paper at all, and?'
""And all that story about the split in the
Republikiu party North wuz one uv his infer
nalliee!""
44 Bat's about de oorreet state ob de cess 1""
replied the nigger, showin all his ivories.
M Bigler wanted to see ef yoor 'pentance wui
genoeine?dat's about all dab wuz ob it He
*sprest a desire to assertane jist how peeceabU
yood be to de niggV and de Northern people

Wf"
128849185756,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"next
fall. In Mississippi there are 3,0.QQ schools,
^$d Muong the teachers are large numbers of
ex-Confederate soldiers. In Texas the Legislature
has passed a school law which contains a
compulsory clause?the ouly enactment of the
kind in the South. North Carolina makes a
bad return, but iu South Carolina and Alabama
the prospect iu good- The general result of
the Commissioner's observations shows that the
educational wants of the Southern States are
:ully recognized, and that the free school system,
which has worked such wonders elsewhere,
is to become ap essential part of the
permanent readjustment.
A"
163209832622,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"If his life may be called a failure?and, no
leasured by his aspirations, I think it was?it
?as attributable in no small degree to his per:>oal
selfishness. Said I to him, one day, 'If an
ou were as 'hail fellow well met' as Sam Cox, jor
ou'd be Presideut of the United States, if the
euiocratic party ever came iuto power.' His ,
iply wjs a long dissertation on the causes of t0
rhat 1 had called his unsociability or selfish- ,
ess ; and it was to the effect that he had been
adly treated?that he had not been advanced tjv
y the party in proportion to his deserts?that QU
0 had furnished the brains to make other men aei
:aders; and that he was sick and tired of that
)rt of thing, and must henceforth look out for
iraself only.""
The editor"
240519219830,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Ths Future of Che Negro In
America

I Then eetns to be no necessity or taking the
| lugubrious Tie* of the future of the African
I mo# which is so often held. Providence has
permitted the representatives of the raee in
North America to reach to a goodly degree of
I civilisation, higher by far than any to which
I Central and Southern Africans have attained
I elsewhere any time within historical memory.
Sehlfh. in fact, that if they were the sole oceoj
pants of an adequate area in the South they
J would be more competent for aelfgo veroment
I than the peonle of many European or Asiatic
I coon tries No colony ever planted has grown
I ee fast, advanced eo far, or become ao rich as
I the Africans who came to these western shores
within the past century and a half. Bad, raerI
canary, interested and wicked as were the rnoI
tives of those who brought their progenitors to
I this land, the resell, coder Providence, has
! bees the enhancement of their welfare. While
1 we may pray never to see anything more of
j that kind of involuntary and uncooscious be
I neficenoe, we may equally hope that the good
j a- which hns grown out of the original evil may
I be permanent, and that the .*>,000,000 of the
I colored twee may prosper, improve and rsnlti|
ply in the full enjoyment of all the fruits of
I *hi? empty continent of ours
I * r?om for us, room for them, end room
j m*nJ millions besides. We wslcrnwe
the report of the steady though alight
increase of numbers among the colored people
* :Lssr?s*and earne?uy h?p? ^
tnastics of the census of 18H0 may show, not
I only an increase m numbers, but also a great
1 "" ,3e^SM^0 P??PertT? comfort, and educaUoo y"
274878124425,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"been established under the present common
school ?y. em in Mississippi during the p.ist
fix mouths, with upward of eighty thousand
pupils uuder the tuition of nearly four thousand
teachers. This is"
300648427967,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"that for every day's labor given we
be paid full and fair remuneration, and that no
avenue of honest industry be closed against us,
; and thirdly, since we believe that the intelli* 1
gence, the elevation, and happiness of all peopis
! depends in no small degree upon the diversity
I of their iudusdrial pursuits, we ask that w*

may work in the printing office, whether private
or governmental, in the factory, the foundry, the
workshop, upon the railroad, the canal, the
river, the steamboat, in the warehouse, the store
> wherever labor is to be done and an able and
i faithful workman is wanted we conceive that
! we may claim a place without distinction asto
| our color or"
369368494240,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"Among the cheapest lots sold of late, we
eckon those Republicans who turned their coat?
ecause of their aversion to negro suffrage, and
.re uow summoned to unite in the new departire.
Since they are not allowed to stay where
hey are, hadn't they better take the back
rack? Inquire of Gen. Frank P. Blair, or of
>ov. Haight, of Dulifornia. Ex-Senator L>ooittle
is probably too far gone for recovery ""
Tax"
386547901249,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"annexation of territory,
| and the coutrul of all outlying fragments of
this continent, is the destiny of the American
people. We shall have Santo Dotningo and
Cuba, Mexico, and all the rest. Mark that.
i '
We missed the greatest chance we ever bad in
not getting Cuba during the Spanish troubles.
We"
412317960413,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"of the Sanctuary wail stones, and also, probably,
getsja few blows on skull aud knuckles
from falling pebbles. Just on reaching the
bottom one recdlleots there is still a pit of nakuown
depth to be explored, and cautiouly
straddle across it. Then can be seen that one

% %
^RA
!32.ftO h year in adranc?
f? &lt; '??jh??* fbr ?lo.
coarse in the Sanctuary wall, near the bottom,
is quite smooth all over, the stone l>eing fiuely
dressed, around the drafts ; one also see9 two
stout boards lying against the Sanctuary wall,
under which the men retire whenever an accidental
shower of stones renders their position
dangerous. One is now at a depth of seventynine
feet from the surface, and from here we
coniine ice the exploring of the bottomless
pit.' After dropping a rope down, we found
that it was only six feet deep, though it looked
black enough for any thing.""
Further explorations disclosed a subterruneau
passage, perhaps originally constructed j
to carry off theoverflow from the Temple ; and
the intrepid investigator crawled on his hands
and feet 400 feet along the slimy drain through

tuc uiuu, uir passage tt?. limes necuiiiiiig
narrow that he could barely squeeze through,
and the air so foul as to threaten suffocation.
The difficulty of his position is indicated by the
fact that he had to hack out 200 foet before he
could get to a point where he con'd turn his
head. ? From"
412317960416,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Exploration* at Jerusalem.
The tirst operations were commenced on the
vestern wall, at a point near what is known as
Wilson's Arch. It receives tho name from the
act that it was tirst discovered by Captain
Wilson, who had not the means, however, to
prosecute any mining operations. Captain
Warren's explorations proved this arch to be
>ne of a series forming a viaduct which led j
'rem the Temple toward the palace of Herod
>n the western hillt and constituting perhaps
he very bridge across which Jesus was conluctcd
from Pilate to Ilerod on the day of his
rial. The remains of a winding aqueduct, cut,
n the solid rock beneath this bridge, were also !
li8oovered. Part of this bridge has fallen, and
iroken and buried the aqueduct in its fall; and
;he original pavement of the ancient road in
:he valley itself is forty-five feet below the pres
;nt surface formed by the ruins of the ancieut
ivalls and bouses. Nor is this all. A perfect
jet-work of subterranean chambers was also
iisclosed, some of which were probably used
""or the storage of food, and others as aqueducts
irid cisterns. And the whole result more than ,
;onfirms the ideas of Jewish architectural
grandeur which the books of the Bible and the
jages of Josephus combined to give, but which i
jave hitherto been regarded by many skeptical
liinds as apocryphal.
Along the southern wall his discoveries were :
jcarcely less interesting. Here he found a
loukle pavement, one tweuty-three, the other '
'orty-three feet below the present surface of
the ground. Here also he found some curious

remains both of Hebrew and of Christian origin. :
1'he following description of bis explorations at
:his point, takeu from one of his letters writeu
at the time, will afford the reader a"
